Movie Name,Release Date,Opening Day,Opening Weekend,End of Week 1,Lifetime
Kyaa Kool Hain Hum 3,22-Jan-16,8.15,20.15,29.65,30.25
Airlift,22-Jan-16,12.35,44.3,83.5,128.1
Apne Apne Phanday,15-Jan-16,0,0,0.001,0.001
Rebellious Flower,15-Jan-16,0,0,0.1,0.1
Chalk N Duster,15-Jan-16,0,0,1.33,1.66
Chhota Bheem – Himalayan Adventure,8-Jan-16,0,0,2.8,3.84
Rasik Balma,8-Jan-16,0,0,0.001,0.001
Chauranga,8-Jan-16,0,0,0.08,0.1
Wazir,8-Jan-16,5.61,21.01,29.95,41.02
Tere Jism Se Jaan Tak,1-Jan-16,0,0,0.0015,0.002
Jee Lene Do Ek Pal,1-Jan-16,0,0,0.001,0.001
Any Time Money,30-Nov-15,0,0,0.001,0.001
Khandala – Horror Begins,30-Nov-15,0,0,0.002,0.002
Jumanji: Welcome to The Jungle (English),29-Dec-17,4.11,15.84,28.74,51.9
Modi Ka Gaon,29-Dec-17,0,0,0.01,0.01
Tiger Zinda Hai,22-Dec-17,34.1,114.93,206.04,339.16
Ek Andekha Sach,15-Dec-17,0,0,0.02,0.02
Journey Of Bhangover,15-Dec-17,0,0,0.02,0.02
Star Wars: The Last Jedi (English),15-Dec-17,2,7.25,9.6,11.95
Game Of Ayodhya,15-Dec-17,0,0,0.03,0.03
Monsoon Shootout,15-Dec-17,0,0,0.6,0.6
Sallu Ki Shaadi,8-Dec-17,0,0,0.51,0.79
Galti Sirf Tumhari,8-Dec-17,0,0,0.03,0.03
Fukrey Returns,8-Dec-17,8.1,32.2,50.55,80.32
Game Over,8-Dec-17,0,0,0.03,0.03
Arey Budbak Bhag!,8-Dec-17,0,0,0.001,0.001
Pyar Se Bolo Devaa,8-Dec-17,0,0,0.001,0.001
Viraam,1-Dec-17,0,0,0.02,0.02
Tera Intezaar,1-Dec-17,0.5,1.5,1.9,1.95
Hungama on Honeymoon Hills,1-Dec-17,0,0,0.001,0.001
Firangi,1-Dec-17,1.85,6.6,9.5,10.27
Murder On The Orient Express (English),24-Nov-17,0.75,3.5,4.75,8.08
Julie 2,24-Nov-17,0.52,1.59,2.1,2.24
Coco (English),24-Nov-17,0.5,3.15,4,4
Woh Bangaya Killer,24-Nov-17,0,0,0.001,0.001
An Insignificant Man,24-Nov-17,0,0,0.13,0.13
Ajji,24-Nov-17,0,0,0.13,0.13
Kadvi Hawa,24-Nov-17,0.04,0.15,0.23,0.25
Aksar 2,17-Nov-17,0.8,2.9,5.3,5.6
Muzaffar Nagar – The Burning Love,17-Nov-17,0,0,0.02,0.02
Justice League (English),17-Nov-17,5.25,18.25,25,41.15
Dil Jo Na Keh Saka,17-Nov-17,0,0,0.1,0.1
Shaadi Abhi Baaki Hai,17-Nov-17,0,0,0.02,0.02
The Power Of Vardi,17-Nov-17,0,0,0.001,0.001
Panchlait,17-Nov-17,0,0,0.02,0.02
Tumhari Sulu,17-Nov-17,2.87,12.87,19.78,36.15
Yeh Kaisa Pesha,17-Nov-17,0,0,0.001,0.001
Shaadi Mein Zaroor Aana,10-Nov-17,0.75,3.65,6.35,11.14
Qarib Qarib Singlle,10-Nov-17,1.75,8.3,12.15,17.08
Safe,10-Nov-17,0,0,0.001,0.001
Mera Bura Saaya,10-Nov-17,0,0,0.001,0.001
Maheruh,10-Nov-17,0,0,0.001,0.001
Thor: Ragnarok (English),3-Nov-17,7.77,27.66,40.37,58.73
Humein Haq Chahiye…Haq Se,3-Nov-17,0,0,0.004,0.004
Narayan,3-Nov-17,0,0,0.08,0.08
Ribbon,3-Nov-17,0,0,0.36,0.36
Ittefaq,3-Nov-17,4.05,16.05,23.65,30.21
Barsati Gang,3-Nov-17,0,0,0.001,0.001
The House Next Door,3-Nov-17,0,0,1,1
Ram Ratan,3-Nov-17,0,0,0.05,0.05
Kutumb The Family,3-Nov-17,0,0,0.002,0.002
Jia Aur Jia,27-Oct-17,0.13,0.67,0.85,0.87
Rukh,27-Oct-17,0.1,0,0.62,0.64
Door Bell,27-Oct-17,0,0,0.001,0.001
Golmaal Again,20-Oct-17,30.14,87.6,136.07,205.69
Se et Superstar,19-Oct-17,4.8,31.1,41.59,63.4
Ranchi Diaries,13-Oct-17,0,0,0.71,0.73
Raaz-E-Sheitaan,13-Oct-17,0,0,0.002,0.002
Kaun Mera Kaun Tera,10-Oct-17,0,0,0.001,0.001
The International Problem,6-Oct-17,0,0,0.001,0.001
Tu Hai Mera Sunday,6-Oct-17,0,0,0.19,0.29
Muavza – Zameen Ka Paisa,6-Oct-17,0,0,0.02,0.02
Call For Fun,6-Oct-17,0,0,0.04,0.04
Raktdhar,6-Oct-17,0,0,0.002,0.002
2 16 The End,6-Oct-17,0,0,0.05,0.05
 D,6-Oct-17,0,0,0.03,0.05
Chef,6-Oct-17,1.05,4,5.6,6.37
Shaadi Yogi Aur Kamasutra,29-Sep-17,0,0,0.001,0.001
Raju Bajrangi,29-Sep-17,0,0,0.001,0.001
ISIS – Enemies Of Humanity,29-Sep-17,0,0,0.02,0.02
Judwaa 2,29-Sep-17,16.1,59.25,98.08,138.61
Abhishapt,29-Sep-17,0,0,0.001,0.001
Dream Zindagi,29-Sep-17,0,0,0.001,0.001
Kingsman: The Golden Circle (English),22-Sep-17,3.15,8.7,12.35,14.61
JD,22-Sep-17,0,0,0.001,0.001
The Final Exit,22-Sep-17,0,0,0.1,0.1
Haseena Parkar,22-Sep-17,1.87,6.1,8,8.03
Bhoomi,22-Sep-17,2.25,7.48,10.28,10.63
Newton,22-Sep-17,0.96,6.9,11.83,22.8
Rabbi,15-Sep-17,0,0,0.001,0.001
Shaadi Ka Punchnama,15-Sep-17,0,0,0.001,0.001
B.A. Pass – 2,15-Sep-17,0,0,0.06,0.06
Vadiyan,15-Sep-17,0,0,0.001,0.001
Lucknow Central,15-Sep-17,2.04,8.42,10.42,11.2
Patel Ki Punjabi Shaadi,15-Sep-17,0.5,1.05,1.5,1.53
Simran,15-Sep-17,2.77,15.48,15.48,17.26
The Rally,8-Sep-17,0,0,0.02,0.02
Poster Boys,8-Sep-17,1.75,7.25,11.2,12.73
Sameer,8-Sep-17,0,0,0.03,0.03
IT (English),8-Sep-17,1.67,7.52,12.47,18.47
Mr. Kabaadi,8-Sep-17,0,0,0.02,0.02
Daddy,8-Sep-17,1.3,4.6,7,8.1
Baadshaho,1-Sep-17,12.6,43.3,64.14,78.1
Ho Gaya Hai Mera Dil Patanga,1-Sep-17,0,0,0.001,0.001
Shubh Mangal Saavdhan,1-Sep-17,2.71,14.46,24.03,43.11
A Gentleman,25-Aug-17,4.04,13.13,19.82,20.59
Muskurahatein,25-Aug-17,0.005,0.013,0.031,0.031
Babumoshai Bandookbaaz,25-Aug-17,2.05,7.53,12.24,13.13
Sniff !!!,25-Aug-17,0.1,0.6,0.86,0.93
Qaidi Band,25-Aug-17,0.1,0.3,0.35,0.36
Talab,18-Aug-17,0.001,0,0,0.001
Bareilly Ki Barfi,18-Aug-17,2.42,11.52,18.72,34.55
Annabelle:  eation (English),18-Aug-17,7.4,22.75,35.5,49.5
Partition: 1947,18-Aug-17,0.11,0.61,0.66,0.72
Shreelancer,18-Aug-17,0.01,0.03,0.05,0.05
Bandookraj,18-Aug-17,0,0,0.01,0.01
Gangs Of North East,18-Aug-17,0.001,0.003,0.006,0.006
VIP-2 Lalkar,18-Aug-17,0.1,0.37,0.73,0.76
Phir Aaya Satte Pe Satta,18-Aug-17,0.001,0.002,0.003,0.003
Dirty Madam X,11-Aug-17,0,0,0.001,0.001
Toilet – Ek Prem Katha,11-Aug-17,13.1,51.45,96.05,134.22
The Dream Job,11-Aug-17,0,0,0.002,0.002
Duniya Khatam Ho Rahi Hai,4-Aug-17,0,0,0.001,0.001
Gurgaon,4-Aug-17,0,0,0.46,0.53
Jab Harry Met Sejal,4-Aug-17,15.25,45.75,59.65,64.33
Uff Yeh Kaisi Aashiqui,4-Aug-17,0,0,0.001,0.001
Mr. Item An Antic Piece,28-Jul-17,0,0,0.005,0.005
Baaraat Company,28-Jul-17,0.02,0.06,0.08,0.08
Raag Desh,28-Jul-17,0.14,0.47,0.65,0.65
Mubarakan,28-Jul-17,5.16,22.91,35.66,55.59
Indu Sarkar,28-Jul-17,0.85,2.9,4.6,4.95
Dunkirk (English),21-Jul-17,3.1,11.8,17,20.26
Gayy Gayy Resort,21-Jul-17,0,0,0.001,0.001
Unlimited Nasha,21-Jul-17,0,0,0.001,0.001
Munna Michael,21-Jul-17,6.65,21.67,31.62,32.89
Lipstick Under My Burkha,21-Jul-17,1.22,5.8,10.96,19.21
Jagga Jasoos,14-Jul-17,8.57,33.17,46.29,54.16
War For The Planet Of The Apes (English),14-Jul-17,2.2,7.5,12.75,18.12
Ghanta Chori Ho Gaya,14-Jul-17,0,0,0.002,0.002
Love Icon,14-Jul-17,0,0,0.02,0.02
Shab,14-Jul-17,0,0,0.18,0.21
Mom,7-Jul-17,2.9,14.4,23.8,37.28
Sai V/s I,7-Jul-17,0,0,0.004,0.004
Guest Iin London,7-Jul-17,2.1,7.95,10.45,10.64
Spider-Man Homecoming (English),7-Jul-17,9.36,28.66,44.46,59.96
The Slum Stars,7-Jul-17,0,0,0.08,0.11
Salaam Zindagi,30-Jun-17,0,0,0.01,0.01
Transformers: The Last Knight (English),30-Jun-17,5.5,14.75,20.1,20.1
Ek Haseena Thi Ek Deewana Tha,30-Jun-17,0,0,1.25,1.25
Tubelight,23-Jun-17,21.15,64.77,106.86,119.26
Dil Jalaao Na,23-Jun-17,0,0,0.001,0.001
Phullu,16-Jun-17,0,0,0.03,0.03
G Kutta Se,16-Jun-17,0,0,0.03,0.03
Despicable Me 3 (English),16-Jun-17,0,0,1.2,1.2
Perfect Plan,16-Jun-17,0,0,0.02,0.02
Cars 3 (English),16-Jun-17,0,0,1.3,1.3
Bank Chor,16-Jun-17,1.4,4.36,7.3,7.32
Apmanit,16-Jun-17,0,0,0.002,0.002
Ramad,16-Jun-17,0,0,0.02,0.02
Super Singh (Punjabi),16-Jun-17,1.8,5.75,9.43,9.43
Behen Hogi Teri,9-Jun-17,0.32,1.42,1.97,1.99
Ek Anokhi Dulhan Saavi,9-Jun-17,0,0,0.05,0.05
Bachche Kachche Sachche,9-Jun-17,0,0,0.001,0.001
Raabta,9-Jun-17,5.61,15.93,23.51,25.67
The Mummy (English),9-Jun-17,3.7,12.55,17.8,18.32
Love U Family,6-Jun-17,0,0,0.05,0.05
Baywatch (English),2-Jun-17,2.2,5.5,7.9,7.9
Dobaara – See Your Evil,2-Jun-17,0.46,1.49,1.89,1.92
A Death in the Gunj,2-Jun-17,0,0,0.5,0.96
Hanuman Da Damdaar,2-Jun-17,0.27,0.67,1.07,1.39
Wonder Woman (English),2-Jun-17,2.1,9.1,16.5,16.5
Mirror Game – Ab Khel Shuru,2-Jun-17,0,0,0.03,0.03
Sweetiee Weds NRI,2-Jun-17,0,0,0.15,0.15
Flat 211,2-Jun-17,0,0,0.02,0.02
Dear Maya,2-Jun-17,0,0,0.13,0.19
Thodi Thodi Si Manmaaniyan,26-May-17,0,0,0.06,0.06
Sweet Love,26-May-17,0,0,0.001,0.001
Pirates of the Caribbean: Salazar’s Revenge (English),26-May-17,4.25,14,21.35,26.5
Sargoshiyan,26-May-17,0,0,0.001,0.001
Sachin – A Billion Dreams,26-May-17,8.4,27.85,41.2,50.89
Life Ki Aisi Ki Taisi,19-May-17,0,0,0.001,0.001
Half Girlfriend,19-May-17,10.27,32.04,49.19,60.3
Hindi Medium,19-May-17,2.81,12.56,25.21,69.59
Meri Pyaari Bindu,12-May-17,1.75,6.5,9.2,9.59
Sarkar 3,12-May-17,2.1,6.75,9.53,9.93
Alien: Covenant (English),12-May-17,0,0,3,3.1
Mukkadarpur Ka Majnu,5-May-17,0,0,0.001,0.001
Mantostaan,5-May-17,0,0,0.07,0.08
Guardians of the Galaxy Vol. 2 (English),5-May-17,0,0,12.05,13.8
Mafia Bigg Boss,5-May-17,0,0,0.002,0.002
Masti Nahi Sasti,28-Apr-17,0,0,0.002,0.002
Jab Raat Hoti Hai,28-Apr-17,0,0,0.001,0.001
DHD,28-Apr-17,0,0,0.001,0.001
Baahubali 2 – The Conclusion,28-Apr-17,41,128,247,510.99
Ek Thi Rani Aisi Bhi,21-Apr-17,0,0,0.05,0.05
Maatr,21-Apr-17,0.4,1.68,2.31,2.31
Noor,21-Apr-17,1.54,5.52,7.52,7.58
Ajab Singh Ki Gajab Kahani,21-Apr-17,0,0,0.04,0.04
Vahshi,21-Apr-17,0,0,0.001,0.001
Smurfs – The Lost Village (English),21-Apr-17,0,0,4,4
Begum Jaan,14-Apr-17,3.94,11.48,17.83,20.91
 azzy Lamhe,14-Apr-17,0,0,0.001,0.001
Romeo N Bullet,14-Apr-17,0,0,0.001,0.001
Yeh Hai Gaddar Dil,14-Apr-17,0,0,0.001,0.001
Fast And Furious 8 (English),14-Apr-17,6.29,41.63,67.54,86.23
Mirza Juuliet,7-Apr-17,0,0,0.6,0.61
Mukti Bhawan,7-Apr-17,0,0,0.46,0.47
Blue Mountain,7-Apr-17,0,0,0.13,0.13
Baazi Zindagi Ki,7-Apr-17,0,0,0.02,0.02
Laali Ki Shaadi Mein Laddoo Deewana,7-Apr-17,0.15,0.52,0.8,0.81
Kehkashan,7-Apr-17,0,0,0.07,0.07
Mahima Rah Baba Ki,7-Apr-17,0,0,0.002,0.002
Poorna,31-Mar-17,0.16,0,1.6,3.32
Boss Baby (English),31-Mar-17,0,0,7.1,14.42
Naam Shabana,31-Mar-17,5.12,18.76,27.18,36.76
Phillauri,24-Mar-17,4.02,15.25,22.68,27.1
Bhanwarey,24-Mar-17,0,0,0.001,0.001
Ishq Ka Jazbaa,24-Mar-17,0,0,0.001,0.001
Anaarkali Of Aarah,24-Mar-17,0.1,0.47,0.8,0.89
Trapped,17-Mar-17,0.31,1.44,2.29,2.83
Aagaya Hero,17-Mar-17,0.27,0.75,1.05,1.06
Machine,17-Mar-17,0.6,0,3.05,3.14
Perfect Guest PG,17-Mar-17,0,0,0.002,0.002
Mantra,17-Mar-17,0,0,0.06,0.06
Beauty And The Beast (English),17-Mar-17,1.42,6.67,10.48,17.63
Desi Black Picture,10-Mar-17,0,0,0.002,0.002
Kong: Skull Island (English),10-Mar-17,2.3,11.57,17.18,22.58
Badrinath Ki Dulhania,10-Mar-17,12.25,43.05,73.66,116.68
Wrong Love,10-Mar-17,0,0,0.02,0.03
Jeena Isi Ka Naam Hai,3-Mar-17,0,0,0.16,0.19
Commando 2,3-Mar-17,5.14,15.75,23.09,25.09
Luv Shv Pyar Vyar,3-Mar-17,0,0,0.03,0.03
Logan (English),3-Mar-17,4.75,17.1,26.03,35.29
9’O Clock,24-Feb-17,0,0,0.001,0.001
Internet Ke Thagg,24-Feb-17,0,0,0.001,0.001
Mona Darling,24-Feb-17,0,0,0.11,0.14
Rangoon,24-Feb-17,5.05,14.5,18.9,20.68
Wedding Anniversary,24-Feb-17,0,0,0.19,0.24
The Ghazi Attack,17-Feb-17,1.65,6.7,11.85,20.3
Running Shaadi,17-Feb-17,0.15,0.6,0.96,0.98
Irada,17-Feb-17,0.12,0.57,0.85,0.85
Jolly LLB 2,10-Feb-17,13.2,50.46,77.71,117
Horror Night,9-Feb-17,0,0,0.001,0.002
Alif,3-Feb-17,0,0,0.02,0.03
Na Raja Na Rani,3-Feb-17,0,0,0.001,0.003
Resident Evil: The Final Chapter (English),3-Feb-17,0,0,1.73,1.73
Kung Fu Yoga (English),3-Feb-17,0.5,1.6,2.78,2.78
Rings (English),3-Feb-17,0,0,2,2.1
Raees,25-Jan-17,20.42,93.24,118.36,137.51
Kaabil,25-Jan-17,10.43,67.46,82.18,103.84
M. A. Pass,20-Jan-17,0,0,0.001,0.02
Majaz Ae Gham – E – Dil Kya Karun,20-Jan-17,0,0,0.002,0.003
Double Dealer,20-Jan-17,0,0,0.001,0.002
Coffee With D,20-Jan-17,0.15,0,0.6,0.63
Beauty with Brain,20-Jan-17,0,0,0.003,0.004
Hyena Ek Chalak Haseena,20-Jan-17,0,0,0.001,0.001
xXx: The Return of Xander Cage (English),13-Jan-17,0,0,23,31.01
Ashley,13-Jan-17,0,0,0.001,0.001
Ok Jaanu,13-Jan-17,4.08,13.8,19,23.64
Haraamkhor,13-Jan-17,0.16,1.01,1.3,1.34
Prakash Electronics,6-Jan-17,0,0,0.002,0.004
Passengers (English),6-Jan-17,0,0,5.14,5.14
Aamir Salman Shahrukh,6-Jan-17,0,0,0.001,0.002
Udanchhoo,5-Jan-17,0,0,0.04,0.04
Simmba,28-Dec-18,20.72,75.11,150.81,240.31
Stranger on Fake ID,21-Dec-18,0,0,0.01,0.01
Zero,21-Dec-18,19.35,54.6,82.6,90.28
K.G.F – Chapter 1,21-Dec-18,2.1,9.2,21.11,44.09
Spiderman : Into the Spider-Verse (English),14-Dec-18,0.65,3.45,4.75,6.5
PK Lele A Salesman,14-Dec-18,0,0,0.04,0.04
Bhaagte Raho,14-Dec-18,0,0,0.007,0.007
Dhappa,14-Dec-18,0,0,0.006,0.006
Jeet Lo Marathon,14-Dec-18,0,0,0.01,0.01
Aquaman (English),14-Dec-18,5.5,24.25,33.75,54.6
Mortal Engines (English),7-Dec-18,0,0.72,1.5,1.5
Kedarnath,7-Dec-18,6.85,27,40.85,66.52
The Possession of Hannah Grace (English),7-Dec-18,0,0.77,1.6,1.6
2,29-Nov-18,20.25,97.25,139.75,189.55
Bhaiaji Superhittt,23-Nov-18,1,3.2,4.25,6.25
Bhayanak Aatma,23-Nov-18,0,0,0.001,0.001
The Dark Side Of Life: Mumbai City,23-Nov-18,0,0,0.04,0.04
Hotel Milan,16-Nov-18,0,0,0.004,0.004
Mohalla Assi,16-Nov-18,0.25,0.9,1.6,1.64
Fantastic Beasts: The  imes of Grindelwald (English),16-Nov-18,2.5,10.29,15.09,20.99
Pihu,16-Nov-18,0.45,1.6,2.5,2.96
Thugs Of Hindostan,8-Nov-18,52.25,123,140.4,151.19
Namaste Bihar,2-Nov-18,0,0,0.004,0.004
Summer Camp,2-Nov-18,0,0,0.07,0.07
Ilaaka Kishorganj,2-Nov-18,0,0,0.003,0.003
Mausam Ikrar Ke Do Pal Pyar Ke,2-Nov-18,0,0,0.003,0.003
Kutte Ki Dum,2-Nov-18,0,0,0.003,0.003
Jack And Dil,2-Nov-18,0.1,0.3,0.5,0.5
Ekkees Tareekh Shubh Muhurat,2-Nov-18,0.09,0.4,0.62,0.62
Lupt,2-Nov-18,0.23,1.11,1.56,1.59
Kaashi – In Search of Ganga,26-Oct-18,0.2,0.7,0,0.9
Chal Jaa Bapu,26-Oct-18,0,0,0.02,0.02
5 Weddings,26-Oct-18,0,0,0.36,0.36
Dassehra,26-Oct-18,0,0,0.03,0.03
The Journey Of Karma,26-Oct-18,0,0,0.02,0.02
Baazaar,26-Oct-18,3.07,11.93,16.5,24.77
Lateef To Laden,26-Oct-18,0,0,0.06,0.06
Gaon – The Village No More,26-Oct-18,0,0,0.05,0.05
Bas Ek Aanand Mai Tera,18-Oct-18,0,0,0.001,0.001
Badhaai Ho,18-Oct-18,7.65,46,66.4,137.61
Namaste England,18-Oct-18,1.75,6.55,8,8.02
FryDay,12-Oct-18,0.3,1.2,1.5,1.52
Helicopter Eela,12-Oct-18,0.6,2.85,4.1,4.13
Tumbbad,12-Oct-18,0.65,3.25,5.85,13.57
Jalebi,12-Oct-18,0.5,1.7,2.38,2.41
Maal Road Dilli,12-Oct-18,0,0,0.02,0.02
Yeh Hai Paranormal Iishq,12-Oct-18,0,0,0.001,0.001
AndhaDhun,5-Oct-18,2.7,15,27.65,74.59
LoveYatri,5-Oct-18,2,6.9,10.25,11.24
Venom (English),5-Oct-18,4.09,15.61,23.51,34.31
Sui Dhaaga – Made In India,28-Sep-18,8.3,36.6,62.5,79.02
Pataakha,28-Sep-18,0.8,3.7,6.7,6.95
Mujhe Bhi Ye Duniya Dekhni Hai,28-Sep-18,0,0,0.001,0.001
Ye Bezuban Mohabbat,28-Sep-18,0,0,0.003,0.003
Bajra VS Burger,21-Sep-18,0,0,0.001,0.001
Manto,21-Sep-18,0.5,1.77,3.05,3.71
Leera The Soulmate,21-Sep-18,0,0,0.001,0.001
Ishqeria,21-Sep-18,0,0,0.04,0.04
The Last Mistake Of My Life,21-Sep-18,0,0,0.002,0.002
III Smoking Barrels,21-Sep-18,0,0,0.001,0.001
Batti Gul Meter Chalu,21-Sep-18,6.5,22.15,32.85,37.73
Game Paisa Ladki,21-Sep-18,0,0,0.002,0.002
Pakhi,21-Sep-18,0,0,0.03,0.03
Love Sonia,14-Sep-18,0.3,1.19,1.74,1.75
Mitron,14-Sep-18,0.5,2.25,3.4,3.86
22 Days,14-Sep-18,0,0,0.01,0.01
Manmarziyaan,14-Sep-18,3.52,14.33,21.4,27.09
Turning Point,14-Sep-18,0,0,0.002,0.002
Kathor,14-Sep-18,0,0,0.001,0.001
The Predator (English),14-Sep-18,0.75,2.45,5.15,5.15
The Nun (English),7-Sep-18,8,28.25,39,46.46
Gali Guleiyan,7-Sep-18,0.05,0.18,0.28,0.28
Laila Majnu,7-Sep-18,0.45,1.8,2.4,2.89
Halkaa,7-Sep-18,0,0,0.11,0.11
Paltan,7-Sep-18,1.28,5.24,7.04,7.2
Surya Aur Mehrunnisa Ka Adhura Milan,31-Aug-18,0,0,0.005,0.005
Stree,31-Aug-18,6.82,31.26,60.39,129.9
Sanam Tera Ishaq,31-Aug-18,0,0,0.01,0.01
Yamla Pagla Deewana Phir Se,31-Aug-18,1.75,6.4,9.15,9.6
Badla Hindustani Ka,28-Aug-18,0,0,0.003,0.003
Happy Phirr Bhag Jayegi,24-Aug-18,2.7,11.78,17.43,20.18
Genius,24-Aug-18,0.65,2.9,4.3,4.32
Mudda Hai Bhookh The War,24-Aug-18,0,0,0.007,0.007
Naagmani Naag Ka Gehna,24-Aug-18,0,0,0.003,0.003
Mile 22 (English),24-Aug-18,0,0.29,0,0.29
Satyameva Jayate,15-Aug-18,19.5,52.25,68.25,80.5
Gold,15-Aug-18,25.25,70.05,87.3,104.72
Atal Faisla,10-Aug-18,0,0,0.01,0.01
Page 16,10-Aug-18,0,0,0.006,0.006
Lashtam Pashtam,10-Aug-18,0,0,0.07,0.07
Hill View Villa,10-Aug-18,0,0,0.004,0.004
Unmaad,10-Aug-18,0,0,0.004,0.004
Vishwaroop II,10-Aug-18,0,0,4.08,4.08
The Meg (English),10-Aug-18,1.2,5.25,7,8.35
Fanney Khan,3-Aug-18,2.15,7.15,9.85,10.55
Mulk,3-Aug-18,1.68,8.16,12.81,21.1
Karwaan,3-Aug-18,1.6,8.1,12.4,19.22
Adrishya,3-Aug-18,0,0,0.02,0.02
Ek Shatir Gunahgaar,27-Jul-18,0,0,0.002,0.002
Nawabzaade,27-Jul-18,0.5,2.35,3.75,4.05
Mission: Impossible – Fallout (English),27-Jul-18,10,37,54.25,80.2
When Obama Loved Osama,27-Jul-18,0,0,0.004,0.004
2  1 Dead One,27-Jul-18,0,0,0.005,0.005
Mridang,27-Jul-18,0,0,0.001,0.001
Saheb Biwi Aur Gangster 3,27-Jul-18,1.25,4.65,6.6,6.68
Dhadak,20-Jul-18,8.71,33.67,51.56,74.19
Skys aper (English),20-Jul-18,1,4.77,7.3,8.4
Hotel Transylvania 3: Summer Vacation (English),20-Jul-18,0,2.65,3.57,4.04
Yeh Kaisa Tigdam,13-Jul-18,0,0,0.002,0.002
Teri Bhabhi Hain Pagle,13-Jul-18,0.07,0.21,0.36,0.36
Sarkaar Haazir Ho,13-Jul-18,0,0,0.001,0.001
Soorma,13-Jul-18,3.2,13.85,21.21,32.42
Ant-Man And The Wasp (English),13-Jul-18,5.5,19.3,27.6,34.22
For Here Or To Go?,6-Jul-18,0,0,0.01,0.01
Play This,6-Jul-18,0,0,0.001,0.001
Hanuman Vs Mahiravana,6-Jul-18,0,0,0.71,0.71
Delhi 47 Km.,6-Jul-18,0,0,0.002,0.002
Sanju,29-Jun-18,34.75,120.06,202.51,342.53
In edibles 2 (English),22-Jun-18,3.85,17.85,26.2,36.9
Hotel Kohinoor,22-Jun-18,0,0,0.001,0.001
Race 3,15-Jun-18,28.5,103,140.74,166.4
Jurassic World: Fallen Kingdom (English),8-Jun-18,6.75,36.5,51.75,82.6
Krina,8-Jun-18,0,0,0.02,0.02
Sansanahat,8-Jun-18,0,0,0.001,0.001
Kaala Karikaalan,7-Jun-18,1.5,7,10.25,10.38
Bhavesh Joshi Superhero,1-Jun-18,0.3,0,1.45,1.46
Maut Phir Aayegi,1-Jun-18,0,0,0.001,0.001
Veere Di Wedding,1-Jun-18,10.7,36.52,56.96,81.39
Sweet Eighteen Plus,1-Jun-18,0,0,0.001,0.001
Phamous,1-Jun-18,0,0,0.35,0.36
Bioscopewala,25-May-18,0,0.25,0.5,0.55
Racket,25-May-18,0,0,0.01,0.01
Parmanu – The Story Of Pokhran,25-May-18,4.82,20.78,35.41,65.89
One Night Out,25-May-18,0,0,0.001,0.001
Falooda,18-May-18,0,0,0.006,0.006
Kuch Pal Pyar Ke,18-May-18,0,0,0.001,0.001
High Jack,18-May-18,0.06,0.24,0.34,0.34
Deadpool 2 (English),18-May-18,11.25,33.4,48.18,58.08
Khajoor Pe Atke,18-May-18,0.1,0.45,0.61,0.61
Angrezi Mein Kehte Hain,18-May-18,0.06,0.2,0.27,0.27
Meri Shaan Hai Vardi,11-May-18,0,0,0.02,0.02
The Past,11-May-18,0,0,0.05,0.06
Auto Romance in Mumbai,11-May-18,0,0,0.001,0.001
Bhootwali Love Story,11-May-18,0,0,0.003,0.003
Raazi,11-May-18,7.53,32.94,56.59,123.84
Hope Aur Hum,11-May-18,0,0.12,0.17,0.18
Omerta,4-May-18,0.5,2.25,3.25,3.56
1 2 Not Out,4-May-18,3.52,16.65,27.7,52.045
Tishnagi,4-May-18,0,0,0.01,0.01
Daas Dev,27-Apr-18,0.16,0.63,1.27,1.5
1946 Calcutta Killings,27-Apr-18,0,0,0.02,0.02
Bhu Mafia,27-Apr-18,0,0,0.003,0.003
Hamari Paltan,27-Apr-18,0,0,0.02,0.02
Ishq Tera,27-Apr-18,0,0,0.01,0.01
Avengers: Infinity War (English),27-Apr-18,31.3,94.3,156.64,227.43
Nanu Ki Jaanu,20-Apr-18,0.75,3.1,4,4.12
Beyond The Clouds,20-Apr-18,0.3,1.2,1.5,1.63
Shoot Out At Etawah Safari,13-Apr-18,0,0,0.001,0.001
Mercury,13-Apr-18,0,0,0.32,0.32
October,13-Apr-18,4.25,18.25,26.55,39.06
Rampage (English),13-Apr-18,3.6,18.8,18.8,27.15
Blackmail,6-Apr-18,2.81,11.22,16.92,20.35
Missing,6-Apr-18,0.15,0.52,0.75,0.86
Baaghi 2,30-Mar-18,25.1,73.1,112.85,164.38
Pacific Rim – Uprising (English),23-Mar-18,0,0,5.8,6.15
Baa Baaa Black Sheep,23-Mar-18,0.1,0,0.23,0.24
Pareshaan Parinda,23-Mar-18,0,0,0.001,0.001
Love Money Gangster,23-Mar-18,0,0,0.01,0.01
Lalluram,23-Mar-18,0,0,0.001,0.001
Shaadi Teri Bajayenge Hum Band,23-Mar-18,0,0,0.12,0.13
Anmol Bhaiya,23-Mar-18,0,0,0.001,0.001
Do Dilon Ki Madhoshiyaa,23-Mar-18,0,0,0.001,0.001
Hichki,23-Mar-18,3.3,15.35,26.1,46.21
Raid,16-Mar-18,10.04,41.01,63.05,103.07
Raja Abroadiya,16-Mar-18,0,0,0.004,0.004
Ramnagar UP 65,16-Mar-18,0,0,0.004,0.004
Tomb Raider (English),9-Mar-18,0,0,5,5
Dil Juunglee,9-Mar-18,0.35,1,1.25,1.3
Hate Story IV,9-Mar-18,3.76,12.57,20.04,22.38
